,Unnamed: 0,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
6767,80,81.0,688578,艾力斯-U,19.97447395324707,18.8,85629875.0,3605369962.4,8460000000.0,2.551965713500977,14772006.0,134044,134044,0.0,1/1,1.0,化学制药,20220530
3620,50,51.0,422,湖北宜化,10.005184173583984,21.22,2321986336.0,19051591520.48,19052731798.4,12.570917129516602,172550430.0,134106,134106,0.0,1/1,1.0,化学原料,20220329
1008,21,22.0,510,新金路,9.925093650817873,5.87,245217579.0,3305900393.59,3575899842.7200003,7.556684970855713,22140301.0,102554,104030,5.0,1/1,1.0,化学原料,20220125
5765,75,76.0,510,新金路,9.946714401245115,6.19,207415822.0,3486119835.8300004,3770838164.64,6.211668491363525,10467543.0,142530,144157,2.0,1/1,1.0,化学原料,20220512
3570,0,1.0,545,金浦钛业,10.025707244873049,4.28,66966596.0,4217525250.88,4223645685.12,1.5878173112869265,212551057.0,92500,92500,0.0,1/1,1.0,化学原料,20220329
3626,0,1.0,545,金浦钛业,10.04672908782959,4.71,65467021.0,4641248582.16,4647983919.84,1.4105476140975952,200917861.0,92500,92500,0.0,2/2,2.0,化学原料,20220330
3708,2,3.0,545,金浦钛业,9.978768348693848,5.18,1212984544.0,5104388037.28,5111795478.719999,23.944091796875,27989560.0,92500,95245,5.0,3/3,3.0,化学原料,20220331
8722,39,40.0,545,金浦钛业,10.068650245666504,4.81,753655024.0,4739788891.759999,4746667230.24,16.543272018432617,50664105.0,144045,144045,0.0,1/1,1.0,化学原料,20220705
8955,33,34.0,545,金浦钛业,9.977827072143556,4.96,464442496.0,4887599356.16,4894692195.84,9.854292869567873,152953672.0,95636,95636,0.0,1/1,1.0,化学原料,20220711
9512,71,72.0,545,金浦钛业,9.954751014709473,4.86,493245568.0,4789059046.56,4796008885.440001,10.84995937347412,55965330.0,133915,133915,0.0,1/1,1.0,化学原料,20220720
3389,19,20.0,635,英 力 特,10.0,10.23,85275128.0,3100586168.46,3100586148.0,2.8299760818481445,43365993.0,93815,93815,0.0,1/1,1.0,化学原料,20220324
6118,80,81.0,635,英 力 特,9.961190223693848,8.5,75231506.0,2576244617.0,2576244600.0,3.000485897064209,8334250.0,131212,134506,3.0,1/1,1.0,化学原料,20220518
6202,67,68.0,635,英 力 特,10.0,9.35,140475271.0,2833869078.7,2833869060.0,5.2893266677856445,24949540.0,132442,132442,0.0,2/2,2.0,化学原料,20220519
6677,78,79.0,635,英 力 特,10.032715797424316,10.09,191839890.0,3058153904.18,3058153884.0,6.509624004364014,44504961.0,133642,133642,0.0,1/1,1.0,化学原料,20220527
6740,53,54.0,635,英 力 特,10.009910583496094,11.1,370880896.0,3364272382.2,3364272360.0,11.521167755126951,37978650.0,103009,112836,1.0,2/2,2.0,化学原料,20220530
6792,9,10.0,635,英 力 特,10.0,12.21,679714144.0,3700699620.42,3700699596.000001,18.63444328308105,32590932.0,93009,142339,2.0,10/5,3.0,化学原料,20220531
9940,26,27.0,635,英 力 特,10.0,10.01,307398368.0,3033906896.02,3049151064.96,10.228087425231934,7839832.0,94400,142554,5.0,1/1,1.0,化学原料,20220729
10164,18,19.0,635,英 力 特,10.010649681091309,10.33,135694910.0,3130894928.66,3146626423.68,4.421293258666992,63697879.0,93906,93906,0.0,1/1,1.0,化学原料,20220804
4280,68,69.0,683,远兴能源,10.04273509979248,10.3,1370464944.0,34283390071.9,37836149368.0,4.166400909423828,81756435.0,135512,135512,0.0,1/1,1.0,化学原料,20220414
8262,95,96.0,683,远兴能源,10.0,10.12,1432321008.0,33161517555.76,36652196627.2,4.490187168121338,45227605.0,141521,141521,0.0,1/1,1.0,化学原料,20220627
3624,54,55.0,707,双环科技,10.011000633239746,10.0,312941168.0,4641457650.0,4641457600.0,6.953114032745361,5606350.0,144345,145354,2.0,1/1,1.0,化学原料,20220329
3659,33,34.0,707,双环科技,10.0,11.0,577949504.0,5105603415.0,5105603360.0,11.483972549438477,30748531.0,95633,132830,2.0,2/2,2.0,化学原料,20220330
4211,52,53.0,707,双环科技,9.967050552368164,13.35,669773680.0,6196345962.75,6196345896.0,11.379115104675291,60232116.0,142412,142412,0.0,1/1,1.0,化学原料,20220413
5226,119,120.0,707,双环科技,10.00901699066162,12.2,246781188.0,5662578333.0,5662578272.0,4.50520133972168,40772204.0,130003,130003,0.0,1/1,1.0,化学原料,20220505
5905,31,32.0,707,双环科技,10.008554458618164,12.86,203896314.0,5968914537.9,5968914473.599999,3.460613250732422,72041848.0,93621,93621,0.0,1/1,1.0,化学原料,20220516
6523,93,94.0,707,双环科技,10.007758140563965,14.18,496695600.0,6581586947.7,6581586876.8,7.813934803009033,60045763.0,140133,140133,0.0,1/1,1.0,化学原料,20220525
4287,75,76.0,737,北方铜业,10.047096252441406,7.01,144242364.0,3846807600.0,12424917681.6,3.886425733566284,10349914.0,145136,145136,0.0,1/1,1.0,化学原料,20220414
4267,55,56.0,822,山东海化,10.0,8.47,748630176.0,7581428613.22,7581428562.400001,10.418149948120115,86668021.0,130745,130745,0.0,1/1,1.0,化学原料,20220414
8713,30,31.0,822,山东海化,10.051281929016112,10.73,695599360.0,9604336365.98,9604336301.6,7.461541652679443,51070508.0,112309,112309,0.0,1/1,1.0,化学原料,20220705
5704,14,15.0,990,诚志股份,10.019454956054688,11.31,319770320.0,14171554624.89,14171564815.2,2.2893340587615967,51229776.0,93148,95318,7.0,1/1,1.0,化学原料,20220512
5787,17,18.0,990,诚志股份,9.991158485412598,12.44,407243504.0,15587457076.36,15587468284.8,2.625084638595581,55582566.0,93024,103957,7.0,2/2,2.0,化学原料,20220513
10605,16,17.0,1217,华尔泰,10.0,14.96,256512421.0,1241231200.0,4964775200.0,20.86508178710937,5704472.0,94400,131024,4.0,1/1,1.0,化学原料,20220812
1065,50,51.0,2053,云南能投,9.954751014709473,9.72,116800287.0,5426961145.92,7396711603.200001,2.227844715118408,5013576.0,144254,144254,0.0,1/1,1.0,化学原料,20220126
2449,19,20.0,2053,云南能投,10.02087688446045,10.54,115471530.0,5884791201.44,8020714022.4,1.9995356798172,61480937.0,94115,94115,0.0,1/1,1.0,化学原料,20220307
2493,11,12.0,2053,云南能投,9.96204948425293,11.59,377600608.0,6471037004.24,8819741510.4,6.039507865905762,31847245.0,95303,103021,1.0,2/2,2.0,化学原料,20220308
2503,0,1.0,2053,云南能投,10.008627891540527,12.75,113082644.0,7118699034.0,9702476640.0,1.5885295867919922,134220525.0,92500,92500,0.0,3/3,3.0,化学原料,20220309
2550,1,2.0,2053,云南能投,10.039215087890623,14.03,936705840.0,7833360584.08,10676529196.8,12.017230987548828,75589753.0,92500,103827,9.0,4/4,4.0,化学原料,20220310
2834,60,61.0,2053,云南能投,9.979352951049805,15.98,1459916432.0,8922102789.28,12160437388.8,17.422630310058594,51669939.0,130309,142818,4.0,8/5,1.0,化学原料,20220316
3047,46,47.0,2053,云南能投,9.993830680847168,17.83,1291196704.0,9955012060.88,13568247724.8,13.47770881652832,80873902.0,100442,100754,2.0,10/6,1.0,化学原料,20220318
3139,33,34.0,2053,云南能投,9.983174324035645,19.61,718525120.0,10948838278.96,14922789561.6,6.69572114944458,106160696.0,93151,93636,3.0,11/7,2.0,化学原料,20220321
6164,29,30.0,2053,云南能投,10.04444408416748,12.38,518856656.0,6912117179.68,9420914572.8,7.660173892974853,50521542.0,94439,100806,2.0,1/1,1.0,化学原料,20220519
6223,14,15.0,2053,云南能投,10.016155242919922,13.62,231204653.0,7604445556.32,10364527987.2,3.0766961574554443,181622700.0,93006,93006,0.0,2/2,2.0,化学原料,20220520
6512,82,83.0,2053,云南能投,10.023677825927734,13.94,644718624.0,7783110943.84,10608041126.4,8.740020751953125,53763722.0,133057,133057,0.0,5/3,1.0,化学原料,20220525
6747,60,61.0,2053,云南能投,9.99265193939209,14.97,994586016.0,8358190159.92,11391849043.2,12.294116020202637,39910020.0,104830,140815,4.0,8/4,1.0,化学原料,20220530
2029,69,70.0,2125,湘潭电化,10.01602554321289,13.73,776773648.0,8145320165.900001,8642783905.76,9.901444435119627,55441643.0,130436,132142,1.0,1/1,1.0,化学原料,20220223
2175,28,29.0,2125,湘潭电化,10.007305145263672,15.06,708468128.0,8934342439.800001,9479994582.72,8.29725456237793,84642967.0,101539,101539,0.0,4/2,1.0,化学原料,20220228
3647,21,22.0,2125,湘潭电化,10.0,14.41,243462324.0,8548730050.3,9070831469.92,2.919057607650757,66620254.0,94124,94124,0.0,1/1,1.0,化学原料,20220330
4710,24,25.0,2125,湘潭电化,10.0,10.56,337542016.0,6264718204.8,6647326878.72,5.504979610443115,33161990.0,94412,105345,1.0,1/1,1.0,化学原料,20220427
7376,76,77.0,2125,湘潭电化,10.014204978942873,15.49,947260416.0,9189439866.7,9750671718.88,10.757966995239258,19258717.0,133424,141539,1.0,1/1,1.0,化学原料,20220610
7695,30,31.0,2125,湘潭电化,10.0,17.6,974657648.0,10441197008.0,11078878131.2,9.604963302612305,90749753.0,95927,110351,1.0,1/1,1.0,化学原料,20220617
9030,6,7.0,2125,湘潭电化,10.006027221679688,18.25,1729613744.0,10826809397.5,11488041244.0,16.144289016723633,19570935.0,93000,142603,11.0,1/1,1.0,化学原料,20220713
9329,91,92.0,2125,湘潭电化,10.010764122009276,20.44,869915328.0,12126026525.2,12866606193.28,7.383864879608154,109779479.0,112254,112254,0.0,4/2,1.0,化学原料,20220718
9533,7,8.0,2125,湘潭电化,10.009398460388184,23.41,1681930624.0,13887978520.3,14736166877.92,12.299814224243164,62811815.0,93003,100712,3.0,4/2,1.0,化学原料,20220721
9783,38,39.0,2125,湘潭电化,10.02309513092041,23.82,1165275568.0,14131210950.6,14994254379.84,8.54007625579834,194638912.0,101724,101757,1.0,1/1,1.0,化学原料,20220727
3416,46,47.0,2136,安 纳 达,10.0,18.81,477665696.0,4030346469.6,4044526200.0,12.429980278015137,82340831.0,111133,111133,0.0,1/1,1.0,化学原料,20220324
8633,29,30.0,2145,中核钛白,10.041841506958008,7.89,847491184.0,18204321536.43,23495049664.8,4.762868881225586,96085903.0,100318,100318,0.0,1/1,1.0,化学原料,20220704
9333,95,96.0,2145,中核钛白,10.0,9.68,1392594336.0,22334326042.16,28825358777.6,6.409727096557617,102024034.0,132145,132145,0.0,1/1,1.0,化学原料,20220718
10238,28,29.0,2386,天原股份,10.0,9.57,941129984.0,9711243964.95,9714642204.96,9.85128116607666,124444777.0,103548,103548,0.0,1/1,1.0,化学原料,20220805
10820,24,25.0,2469,三维化学,10.0,7.37,607270384.0,4559577919.93,4782117538.88,13.588848114013672,41372003.0,94609,103106,2.0,1/1,1.0,化学原料,20220817
10868,6,7.0,2469,三维化学,10.040705680847168,8.11,542665312.0,5017391713.79,5262275880.639999,11.002655029296877,90683773.0,93015,93221,1.0,2/2,2.0,化学原料,20220818
10990,46,47.0,2469,三维化学,9.987668991088867,8.92,1507762080.0,5518512217.88,5787854606.08,29.147611618041992,41049394.0,132912,143154,2.0,3/3,3.0,化学原料,20220819
10618,29,30.0,2648,卫星化学,10.012836456298828,25.71,1128709760.0,61755438459.78,61877039818.08,1.859252691268921,106162966.0,100627,100627,0.0,1/1,1.0,化学原料,20220812
1068,1,2.0,2748,世龙实业,10.047846794128418,11.5,29175557.0,2760000000.0,2760000000.0,1.057085394859314,46167900.0,92500,92500,0.0,1/1,1.0,化学原料,20220127
1549,50,51.0,2748,世龙实业,10.008703231811523,12.64,120404589.0,3033600000.0,3033600000.0,4.08950138092041,66975530.0,100648,100648,0.0,1/1,1.0,化学原料,20220214
2022,62,63.0,2748,世龙实业,10.023130416870115,14.27,250254856.0,3424800000.0,3424800000.0,7.606350898742676,43260332.0,111345,111345,0.0,1/1,1.0,化学原料,20220223
580,30,31.0,2805,丰元股份,10.014005661010742,31.42,224151695.0,4077410475.6,5590629881.1,5.686911582946777,79599302.0,100112,100112,0.0,1/1,1.0,化学原料,20220114
664,38,39.0,2805,丰元股份,9.993634223937988,34.56,333810736.0,4484891980.8,6149337004.8,7.623798847198486,53706931.0,94333,94333,0.0,2/2,2.0,化学原料,20220117
953,22,23.0,2805,丰元股份,9.996623039245604,32.57,201097323.0,4226647332.6,5795251916.85,4.905745029449463,60606256.0,94857,94857,0.0,1/1,1.0,化学原料,20220124
1748,36,37.0,2805,丰元股份,10.0,32.89,296519680.0,4268174110.2,5852190222.45,7.27946662902832,57041127.0,105345,105345,0.0,1/1,1.0,化学原料,20220217
2187,40,41.0,2805,丰元股份,9.988144874572754,37.11,613085808.0,4815808489.8,6603064127.55,13.28958797454834,48213312.0,140636,140636,0.0,1/1,1.0,化学原料,20220228
4239,27,28.0,2805,丰元股份,10.0,30.36,163519258.0,3939853024.8,5402021743.8,4.206399917602539,57682482.0,94142,94142,0.0,1/1,1.0,化学原料,20220414
4765,79,80.0,2805,丰元股份,9.99541473388672,23.99,229482233.0,3113210608.2,4268593597.95,7.667026042938232,1161116.0,133057,145342,6.0,1/1,1.0,化学原料,20220427
5998,28,29.0,2805,丰元股份,9.989023208618164,30.06,237641725.0,3900921670.8,5348642082.3,6.25229024887085,26830924.0,95127,95127,0.0,1/1,1.0,化学原料,20220517
7924,43,44.0,2805,丰元股份,10.012903213500977,42.63,378304304.0,5532145403.400001,7585249899.150001,7.03415060043335,88499880.0,100318,100318,0.0,1/1,1.0,化学原料,20220622
8120,58,59.0,2805,丰元股份,10.004387855529783,50.14,847882688.0,6506726965.2,8921520758.7,13.289125442504885,16729211.0,102115,142524,4.0,3/2,1.0,化学原料,20220624
8261,94,95.0,2805,丰元股份,9.992022514343262,55.15,1078574992.0,7156880577.0,9812961105.75,15.94316291809082,11359576.0,141057,141057,0.0,4/3,2.0,化学原料,20220627
8379,108,109.0,2805,丰元股份,10.009065628051758,60.67,1202532624.0,7873217490.6,10795146877.35,16.14011573791504,42647976.0,140151,140151,0.0,5/4,3.0,化学原料,20220628
8658,54,55.0,2805,丰元股份,9.998205184936523,61.28,892636656.0,7952377910.400001,10903685522.4,11.639678001403809,50608210.0,130009,130009,0.0,9/5,1.0,化学原料,20220704
8694,11,12.0,2805,丰元股份,10.003263473510742,67.41,993861248.0,8747875243.8,11994409939.05,11.489530563354492,30661438.0,93551,140400,9.0,10/6,2.0,化学原料,20220705
9104,80,81.0,2805,丰元股份,10.003789901733398,58.06,1037062224.0,7534514710.8,10330743822.3,14.428743362426758,32057829.0,134727,134727,0.0,1/1,1.0,化学原料,20220713
598,48,49.0,3017,大洋生物,9.98985767364502,43.38,202669191.0,1765635711.66,2602800000.0,12.085100173950195,50962650.0,104606,104606,0.0,1/1,1.0,化学原料,20220114
634,8,9.0,3017,大洋生物,10.004611015319824,47.72,50053030.0,1942280686.04,2863200000.0,2.577023506164551,78633493.0,92500,92500,0.0,2/2,2.0,化学原料,20220117
2657,24,25.0,3017,大洋生物,10.004730224609377,46.51,610256128.0,1893031741.57,2790600000.0,33.384124755859375,4311477.0,95630,145518,6.0,1/1,1.0,化学原料,20220311
4405,2,3.0,300927,江天化学,20.015249252319336,31.48,41226743.0,1496100756.76,2524696000.0,2.755612850189209,35354652.0,92503,92503,0.0,1/1,1.0,化学原料,20220419
10572,54,55.0,301059,金三江,20.0,27.6,224686372.0,839804520.0,3357816000.0,28.413116455078125,20230220.0,112833,130130,1.0,1/1,1.0,化学原料,20220811
3414,44,45.0,301065,本立科技,20.007884979248047,60.88,360461776.0,1076358400.0,4302998400.0,35.51142501831055,68060126.0,105054,105054,0.0,1/1,1.0,化学原料,20220324
3306,5,6.0,301118,恒光股份,20.008390426635746,57.22,229746825.0,1377055661.7,6103657400.0,16.683917999267578,98696489.0,92503,92503,0.0,1/1,1.0,化学原料,20220323
8121,59,60.0,301149,隆华新材,20.01551628112793,15.47,167697086.0,1021450158.82,6652100247.52,17.409746170043945,64792923.0,102312,102312,0.0,1/1,1.0,化学原料,20220624
1379,82,83.0,600277,亿利洁能,10.0204496383667,5.38,738491952.0,19156147403.72,19156147392.96,4.013512134552002,88456448.0,140026,140026,0.0,1/1,1.0,化学原料,20220209
2372,63,64.0,600277,亿利洁能,9.931507110595703,6.42,1798548160.0,22859194485.48,22859194472.64,8.151247024536133,105491026.0,134822,134822,0.0,1/1,1.0,化学原料,20220303
2492,10,11.0,600277,亿利洁能,10.01540756225586,7.14,2311840960.0,25422842465.16,25422842450.88,9.26790714263916,95361947.0,95121,112242,4.0,4/2,1.0,化学原料,20220308
2856,82,83.0,600277,亿利洁能,9.984399795532228,7.05,2452877072.0,25102386467.7,25102386453.6,10.343219757080078,66581899.0,133041,140511,2.0,1/1,1.0,化学原料,20220316
6506,76,77.0,600277,亿利洁能,10.02087688446045,5.27,889148288.0,18764478962.38,18764478951.84,4.928438663482666,128439180.0,131344,131344,0.0,1/1,1.0,化学原料,20220525
10587,69,70.0,600277,亿利洁能,10.043667793273926,5.04,706782160.0,17945535857.76,17945535847.68,4.097668647766113,174018811.0,144342,144342,0.0,1/1,1.0,化学原料,20220811
5490,7,8.0,600319,亚星化学,10.055866241455078,5.91,7941267.0,1865160540.0,1865160540.0,0.4257685542106628,30171732.0,92503,92503,0.0,1/1,1.0,化学原料,20220510
5810,40,41.0,600319,亚星化学,10.09009075164795,6.11,89513933.0,1928279340.0,1928279340.0,4.775076866149902,38599582.0,94430,94430,0.0,4/2,1.0,化学原料,20220513
9135,22,23.0,600319,亚星化学,10.05290985107422,6.24,101528399.0,1969306560.0,1969306560.0,5.24724817276001,16839888.0,95451,95451,0.0,1/1,1.0,化学原料,20220714
4754,68,69.0,600328,中盐化工,9.98641300201416,16.19,502195696.0,9060112127.8,15504589744.48,5.770251274108887,2975317.0,132321,142521,7.0,1/1,1.0,化学原料,20220427
944,13,14.0,600367,红星发展,10.019776344299316,16.69,217328030.0,4860128000.0,4894118987.52,4.537257671356201,47337346.0,93431,94013,2.0,1/1,1.0,化学原料,20220124
1001,14,15.0,600367,红星发展,10.00599193572998,18.36,785887184.0,5346432000.0,5383824122.88,14.825626373291016,10746108.0,94119,145321,7.0,2/2,2.0,化学原料,20220125
2177,30,31.0,600367,红星发展,10.0,24.09,813637312.0,7015008000.0,7064069886.72,11.974535942077637,40563006.0,102032,105405,4.0,1/1,1.0,化学原料,20220228
2243,51,52.0,600367,红星发展,10.004150390625,26.5,1318929072.0,7716800000.0,7770770112.0,17.875791549682617,84819875.0,143957,143957,0.0,2/2,2.0,化学原料,20220301
3395,25,26.0,600367,红星发展,10.009624481201172,22.86,431110304.0,6656832000.0,6703388858.88,6.592076301574707,90470736.0,94246,94246,0.0,1/1,1.0,化学原料,20220324
3645,19,20.0,600367,红星发展,10.01430606842041,23.07,315792192.0,6717984000.0,6764968546.56,4.830353260040283,81429902.0,93841,93841,0.0,1/1,1.0,化学原料,20220330
4742,56,57.0,600367,红星发展,10.0246000289917,17.89,403752016.0,5209568000.0,5246002917.12,8.059835433959961,35794312.0,130916,131558,1.0,1/1,1.0,化学原料,20220427
7725,60,61.0,600367,红星发展,10.009225845336914,23.85,861076192.0,6945120000.0,6993693100.8,12.861387252807615,36518022.0,134005,134005,0.0,1/1,1.0,化学原料,20220617
9091,67,68.0,600367,红星发展,9.990574836730955,23.34,906650768.0,6796608000.0,6844142430.72,13.552373886108398,48232086.0,111348,132537,6.0,1/1,1.0,化学原料,20220713
4425,22,23.0,600423,柳化股份,9.90566062927246,4.66,118061326.0,3721918821.16,3721918811.84,3.2580063343048096,23891354.0,95148,95148,0.0,1/1,1.0,化学原料,20220419
3087,86,87.0,600610,中毅达,10.0,14.08,197601776.0,6317347168.0,15083546480.64,3.2236475944519043,7946723.0,134655,141850,1.0,1/1,1.0,化学原料,20220318
7284,27,28.0,600610,中毅达,10.0,15.62,684129648.0,7008307014.5,16733309376.96,9.953619956970217,5526356.0,103921,143034,9.0,1/1,1.0,化学原料,20220609
4198,39,40.0,600618,氯碱化工,10.0,13.53,568663072.0,10145334875.28,15646091783.52,5.789052963256836,56851707.0,130631,140647,2.0,1/1,1.0,化学原料,20220413
4276,64,65.0,600618,氯碱化工,9.977827072143556,14.88,914480752.0,11157618842.88,17207231761.920002,8.484535217285156,68062518.0,133931,133931,0.0,2/2,2.0,化学原料,20220414
